Latitud,Longitud,
18.77165,-98.72222,
18.77165,-98.72222,
18.77165,-98.72222,
18.77165,-98.72222,
18.77165,-98.72222,
18.77165,-98.72222,
18.77165,-98.72222,
18.77165,-98.72222,
18.77165,-98.72222,
18.77165,-98.72222,
18.77165,-98.72222,
18.7718,-98.722,
18.7718,-98.72196,
18.77184,-98.72198,
18.7718,-98.722,
18.77182,-98.72198,
18.77182,-98.72198,
18.77182,-98.72198,
18.77182,-98.72198,
18.77182,-98.72198,
18.77181,-98.72198,
18.77181,-98.72198,
18.77181,-98.72198,
18.77181,-98.72198,
18.77181,-98.72198,
18.77181,-98.72198,
18.77181,-98.72198,
18.77181,-98.72198,
18.77181,-98.72198,
18.77181,-98.72198,
18.77181,-98.72198,
18.77181,-98.72198,
18.77181,-98.72198,
18.77181,-98.72198,
18.77181,-98.72198,
18.77181,-98.72198,
18.77181,-98.72198,
18.77182,-98.72198,
18.77182,-98.72198,
18.77182,-98.72198,
18.77182,-98.72198,
18.77182,-98.72198,
18.77196,-98.72159,
18.77196,-98.72155,
18.77199,-98.72157,
18.77196,-98.72159,
18.77198,-98.72157,
18.77197,-98.72157,
18.77197,-98.72157,
18.77197,-98.72157,
18.77197,-98.72157,
18.77197,-98.72157,
18.77197,-98.72157,
18.77197,-98.72157,
18.77197,-98.72157,
18.77197,-98.72157,
18.77197,-98.72157,
18.77197,-98.72157,
18.77197,-98.72157,
18.77197,-98.72157,
18.77197,-98.72157,
18.77197,-98.72157,
18.77197,-98.72157,
18.77197,-98.72157,
18.77197,-98.72158,
18.77197,-98.72158,
18.77197,-98.72158,
18.77197,-98.72158,
18.77197,-98.72157,
18.77197,-98.72157,
18.77197,-98.72157,
18.77197,-98.72157,
18.77198,-98.72157,
18.77224,-98.72047,
18.77224,-98.72043,
18.77227,-98.72045,
18.77224,-98.72047,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77225,-98.72045,
18.77254,-98.71998,
18.77254,-98.71994,
18.77257,-98.71996,
18.77254,-98.71998,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77255,-98.71996,
18.77335,-98.71923,
18.77335,-98.71919,
18.77338,-98.71921,
18.77335,-98.71923,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.77336,-98.71921,
18.7736,-98.71847,
18.7736,-98.71844,
18.77363,-98.71845,
18.7736,-98.71847,
18.77361,-98.71845,
18.77361,-98.71845,
18.77361,-98.71845,
18.77361,-98.71845,
18.77361,-98.71845,
18.77361,-98.71845,
18.77361,-98.71845,
18.77361,-98.71845,
18.77361,-98.71845,
18.77361,-98.71845,
18.77361,-98.71845,
18.77361,-98.71845,
18.77361,-98.71845,
18.77361,-98.71845,
18.77361,-98.71845,
18.77361,-98.71846,
18.77361,-98.71846,
18.77361,-98.71846,
18.77361,-98.71846,
18.77361,-98.71846,
18.77361,-98.71846,
18.77361,-98.71846,
18.77361,-98.71846,
18.77361,-98.71846,
18.77361,-98.71846,
18.77361,-98.71845,
18.77361,-98.71845,
18.77418,-98.71736,
18.77418,-98.71732,
18.77421,-98.71734,
18.77418,-98.71736,
18.77419,-98.71734,
18.77419,-98.71734,
18.77419,-98.71734,
18.77419,-98.71734,
18.77419,-98.71734,
18.77419,-98.71734,
18.77419,-98.71733,
18.77419,-98.71733,
18.77419,-98.71734,
18.77419,-98.71734,
18.77419,-98.71734,
18.77419,-98.71734,
18.77419,-98.71734,
18.77419,-98.71734,
18.77419,-98.71734,
18.77419,-98.71734,
18.77419,-98.71734,
18.77419,-98.71734,
18.77419,-98.71734,
18.77419,-98.71734,
18.77419,-98.71734,
18.77419,-98.71734,
18.77419,-98.71734,
18.77419,-98.71734,
18.77419,-98.71734,
18.77419,-98.71734,
18.77419,-98.71734,
18.77494,-98.71678,
18.77494,-98.71674,
18.77497,-98.71676,
18.77494,-98.71678,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77495,-98.71676,
18.77537,-98.71635,
18.77537,-98.71631,
18.7754,-98.71633,
18.77537,-98.71635,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77538,-98.71633,
18.77564,-98.71607,
18.77564,-98.71604,
18.77568,-98.71605,
18.77564,-98.71607,
18.77566,-98.71605,
18.77566,-98.71605,
18.77566,-98.71605,
18.77566,-98.71605,
18.77566,-98.71605,
18.77566,-98.71605,
18.77566,-98.71605,
18.77566,-98.71605,
18.77565,-98.71605,
18.77565,-98.71605,
18.77565,-98.71605,
18.77565,-98.71605,
18.77565,-98.71605,
18.77565,-98.71605,
18.77565,-98.71605,
18.77565,-98.71605,
18.77565,-98.71606,
18.77565,-98.71606,
18.77565,-98.71606,
18.77566,-98.71606,
18.77566,-98.71606,
18.77566,-98.71606,
18.77566,-98.71606,
18.77566,-98.71606,
18.77566,-98.71605,
18.77566,-98.71605,
18.77566,-98.71605,
18.7763,-98.71548,
18.7763,-98.71544,
18.77633,-98.71546,
18.7763,-98.71548,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77652,-98.71523,
18.77652,-98.7152,
18.77655,-98.71521,
18.77652,-98.71523,
18.77653,-98.71521,
18.77653,-98.71521,
18.77653,-98.71521,
18.77653,-98.71521,
18.77653,-98.71521,
18.77653,-98.71521,
18.77653,-98.71521,
18.77653,-98.71521,
18.77652,-98.71521,
18.77652,-98.71521,
18.77652,-98.71521,
18.77652,-98.71521,
18.77652,-98.71521,
18.77652,-98.71521,
18.77652,-98.71521,
18.77652,-98.71522,
18.77652,-98.71522,
18.77652,-98.71522,
18.77652,-98.71522,
18.77653,-98.71522,
18.77653,-98.71522,
18.77653,-98.71522,
18.77653,-98.71522,
18.77653,-98.71522,
18.77653,-98.71522,
18.77653,-98.71521,
18.77653,-98.71521,
18.77728,-98.71196,
18.77728,-98.71192,
18.77731,-98.71194,
18.77728,-98.71196,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77729,-98.71194,
18.77786,-98.71162,
18.77786,-98.71158,
18.77789,-98.7116,
18.77786,-98.71162,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77787,-98.7116,
18.77817,-98.71141,
18.77817,-98.71137,
18.7782,-98.71139,
18.77817,-98.71141,
18.77819,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77818,-98.71139,
18.77819,-98.71139,
18.77974,-98.71151,
18.77974,-98.71147,
18.77977,-98.71149,
18.77974,-98.71151,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.77975,-98.71149,
18.78011,-98.71132,
18.78011,-98.71128,
18.78014,-98.7113,
18.78011,-98.71132,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78012,-98.7113,
18.78041,-98.71119,
18.78041,-98.71115,
18.78044,-98.71117,
18.78041,-98.71119,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78042,-98.71117,
18.78164,-98.71043,
18.78164,-98.71039,
18.78167,-98.71041,
18.78164,-98.71043,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78271,-98.70926,
18.78271,-98.70922,
18.78274,-98.70924,
18.78271,-98.70926,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78272,-98.70924,
18.78292,-98.70913,
18.78292,-98.70909,
18.78295,-98.70911,
18.78292,-98.70913,
18.78294,-98.70911,
18.78294,-98.70911,
18.78294,-98.70911,
18.78294,-98.70911,
18.78293,-98.7091,
18.78293,-98.7091,
18.78293,-98.7091,
18.78293,-98.7091,
18.78293,-98.7091,
18.78293,-98.7091,
18.78293,-98.70911,
18.78293,-98.70911,
18.78293,-98.70911,
18.78293,-98.70911,
18.78293,-98.70911,
18.78293,-98.70911,
18.78293,-98.70911,
18.78293,-98.70911,
18.78293,-98.70911,
18.78293,-98.70911,
18.78293,-98.70911,
18.78293,-98.70911,
18.78293,-98.70911,
18.78294,-98.70911,
18.78294,-98.70911,
18.78294,-98.70911,
18.78294,-98.70911,
18.78317,-98.70882,
18.78317,-98.70878,
18.7832,-98.7088,
18.78317,-98.70882,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78318,-98.7088,
18.78496,-98.7072,
18.78496,-98.70716,
18.785,-98.70718,
18.78496,-98.7072,
18.78498,-98.70718,
18.78498,-98.70718,
18.78498,-98.70718,
18.78498,-98.70718,
18.78498,-98.70718,
18.78498,-98.70718,
18.78497,-98.70718,
18.78497,-98.70718,
18.78497,-98.70718,
18.78497,-98.70718,
18.78497,-98.70718,
18.78497,-98.70718,
18.78497,-98.70718,
18.78497,-98.70718,
18.78497,-98.70718,
18.78497,-98.70718,
18.78497,-98.70718,
18.78497,-98.70718,
18.78497,-98.70718,
18.78497,-98.70718,
18.78497,-98.70718,
18.78498,-98.70718,
18.78498,-98.70718,
18.78498,-98.70718,
18.78498,-98.70718,
18.78498,-98.70718,
18.78498,-98.70718,
18.78548,-98.70703,
18.78548,-98.70699,
18.78551,-98.70701,
18.78548,-98.70703,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78549,-98.70701,
18.78558,-98.70682,
18.78558,-98.70678,
18.78561,-98.7068,
18.78558,-98.70682,
18.78559,-98.7068,
18.78559,-98.7068,
18.78559,-98.7068,
18.78559,-98.7068,
18.78559,-98.7068,
18.78559,-98.7068,
18.78559,-98.7068,
18.78559,-98.7068,
18.78559,-98.7068,
18.78559,-98.7068,
18.78559,-98.7068,
18.78559,-98.7068,
18.78559,-98.7068,
18.78559,-98.7068,
18.78559,-98.7068,
18.78559,-98.7068,
18.78559,-98.7068,
18.78559,-98.7068,
18.78559,-98.70681,
18.78559,-98.70681,
18.78559,-98.70681,
18.78559,-98.70681,
18.78559,-98.7068,
18.78559,-98.7068,
18.78559,-98.7068,
18.78559,-98.7068,
18.78559,-98.7068,
18.78535,-98.70622,
18.78535,-98.70619,
18.78538,-98.70621,
18.78535,-98.70622,
18.78536,-98.70621,
18.78536,-98.7062,
18.78536,-98.7062,
18.78536,-98.7062,
18.78536,-98.7062,
18.78536,-98.7062,
18.78536,-98.7062,
18.78536,-98.7062,
18.78536,-98.7062,
18.78536,-98.7062,
18.78536,-98.7062,
18.78536,-98.7062,
18.78536,-98.70621,
18.78536,-98.70621,
18.78536,-98.70621,
18.78536,-98.70621,
18.78536,-98.70621,
18.78536,-98.70621,
18.78536,-98.70621,
18.78536,-98.70621,
18.78536,-98.70621,
18.78536,-98.70621,
18.78536,-98.70621,
18.78536,-98.70621,
18.78536,-98.70621,
18.78536,-98.70621,
18.78536,-98.70621,
18.78502,-98.70527,
18.78502,-98.70523,
18.78505,-98.70525,
18.78502,-98.70527,
18.78503,-98.70525,
18.78503,-98.70525,
18.78503,-98.70525,
18.78503,-98.70525,
18.78503,-98.70525,
18.78503,-98.70525,
18.78503,-98.70525,
18.78503,-98.70525,
18.78503,-98.70525,
18.78502,-98.70525,
18.78502,-98.70525,
18.78502,-98.70525,
18.78502,-98.70525,
18.78502,-98.70525,
18.78502,-98.70525,
18.78502,-98.70525,
18.78502,-98.70525,
18.78502,-98.70525,
18.78503,-98.70526,
18.78503,-98.70526,
18.78503,-98.70526,
18.78503,-98.70526,
18.78503,-98.70525,
18.78503,-98.70525,
18.78503,-98.70525,
18.78503,-98.70525,
18.78503,-98.70525,
18.7847,-98.70426,
18.7847,-98.70423,
18.78473,-98.70425,
18.7847,-98.70426,
18.78471,-98.70425,
18.78471,-98.70424,
18.78471,-98.70424,
18.78471,-98.70424,
18.78471,-98.70424,
18.78471,-98.70424,
18.78471,-98.70424,
18.78471,-98.70424,
18.78471,-98.70424,
18.78471,-98.70424,
18.7847,-98.70424,
18.7847,-98.70424,
18.7847,-98.70424,
18.7847,-98.70425,
18.7847,-98.70425,
18.7847,-98.70425,
18.7847,-98.70425,
18.78471,-98.70425,
18.78471,-98.70425,
18.78471,-98.70425,
18.78471,-98.70425,
18.78471,-98.70425,
18.78471,-98.70425,
18.78471,-98.70425,
18.78471,-98.70425,
18.78471,-98.70425,
18.78471,-98.70425,
18.78468,-98.70415,
18.78468,-98.70412,
18.78472,-98.70413,
18.78468,-98.70415,
18.7847,-98.70414,
18.7847,-98.70413,
18.7847,-98.70413,
18.7847,-98.70413,
18.7847,-98.70413,
18.78469,-98.70413,
18.78469,-98.70413,
18.78469,-98.70413,
18.78469,-98.70413,
18.78469,-98.70413,
18.78469,-98.70413,
18.78469,-98.70413,
18.78469,-98.70413,
18.78469,-98.70414,
18.78469,-98.70414,
18.78469,-98.70414,
18.78469,-98.70414,
18.78469,-98.70414,
18.78469,-98.70414,
18.78469,-98.70414,
18.78469,-98.70414,
18.78469,-98.70414,
18.7847,-98.70414,
18.7847,-98.70414,
18.7847,-98.70414,
18.7847,-98.70414,
18.7847,-98.70414,
18.7863,-98.70377,
18.7863,-98.70373,
18.78633,-98.70375,
18.7863,-98.70377,
18.78631,-98.70375,
18.78631,-98.70375,
18.78631,-98.70375,
18.78631,-98.70375,
18.78631,-98.70375,
18.78631,-98.70375,
18.78631,-98.70375,
18.78631,-98.70375,
18.78631,-98.70375,
18.78631,-98.70375,
18.78631,-98.70375,
18.7863,-98.70375,
18.7863,-98.70375,
18.7863,-98.70375,
18.7863,-98.70375,
18.7863,-98.70375,
18.78631,-98.70375,
18.78631,-98.70375,
18.78631,-98.70375,
18.78631,-98.70375,
18.78631,-98.70375,
18.78631,-98.70375,
18.78631,-98.70375,
18.78631,-98.70375,
18.78631,-98.70375,
18.78631,-98.70375,
18.78631,-98.70375,
18.78798,-98.70336,
18.78798,-98.70332,
18.78801,-98.70334,
18.78798,-98.70336,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78799,-98.70334,
18.78908,-98.70305,
18.78908,-98.70301,
18.78912,-98.70303,
18.78908,-98.70305,
18.7891,-98.70303,
18.7891,-98.70303,
18.7891,-98.70303,
18.7891,-98.70303,
18.7891,-98.70303,
18.78909,-98.70303,
18.78909,-98.70303,
18.78909,-98.70303,
18.78909,-98.70303,
18.78909,-98.70303,
18.78909,-98.70303,
18.78909,-98.70303,
18.78909,-98.70303,
18.78909,-98.70303,
18.78909,-98.70303,
18.78909,-98.70303,
18.78909,-98.70304,
18.78909,-98.70304,
18.78909,-98.70304,
18.78909,-98.70304,
18.78909,-98.70304,
18.78909,-98.70304,
18.7891,-98.70304,
18.7891,-98.70304,
18.7891,-98.70303,
18.7891,-98.70303,
18.7891,-98.70303,
18.78967,-98.70287,
18.78967,-98.70283,
18.7897,-98.70285,
18.78967,-98.70287,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.78968,-98.70285,
18.79079,-98.70323,
18.79079,-98.70319,
18.79082,-98.70321,
18.79079,-98.70323,
18.79081,-98.70321,
18.79081,-98.70321,
18.79081,-98.70321,
18.79081,-98.70321,
18.79081,-98.70321,
18.7908,-98.70321,
18.7908,-98.70321,
18.7908,-98.70321,
18.7908,-98.70321,
18.7908,-98.70321,
18.7908,-98.70321,
18.7908,-98.70321,
18.7908,-98.70321,
18.7908,-98.70321,
18.7908,-98.70321,
18.7908,-98.70321,
18.7908,-98.70321,
18.7908,-98.70321,
18.7908,-98.70321,
18.7908,-98.70321,
18.7908,-98.70321,
18.7908,-98.70321,
18.79081,-98.70321,
18.79081,-98.70321,
18.79081,-98.70321,
18.79081,-98.70321,
18.79081,-98.70321,
18.79302,-98.70262,
18.79302,-98.70258,
18.79306,-98.7026,
18.79302,-98.70262,
18.79304,-98.7026,
18.79304,-98.7026,
18.79304,-98.7026,
18.79304,-98.7026,
18.79304,-98.7026,
18.79303,-98.7026,
18.79303,-98.7026,
18.79303,-98.7026,
18.79303,-98.7026,
18.79303,-98.7026,
18.79303,-98.7026,
18.79303,-98.7026,
18.79303,-98.7026,
18.79303,-98.7026,
18.79303,-98.7026,
18.79303,-98.7026,
18.79303,-98.7026,
18.79303,-98.7026,
18.79303,-98.7026,
18.79303,-98.7026,
18.79303,-98.7026,
18.79303,-98.7026,
18.79304,-98.7026,
18.79304,-98.7026,
18.79304,-98.7026,
18.79304,-98.7026,
18.79304,-98.7026,
18.80219,-98.7017,
18.80219,-98.70167,
18.80222,-98.70168,
18.80219,-98.7017,
18.8022,-98.70168,
18.8022,-98.70168,
18.8022,-98.70168,
18.8022,-98.70168,
18.8022,-98.70168,
18.8022,-98.70168,
18.8022,-98.70168,
18.8022,-98.70168,
18.8022,-98.70168,
18.8022,-98.70168,
18.8022,-98.70168,
18.8022,-98.70168,
18.8022,-98.70168,
18.8022,-98.70168,
18.8022,-98.70169,
18.8022,-98.70169,
18.8022,-98.70169,
18.8022,-98.70169,
18.8022,-98.70169,
18.8022,-98.70169,
18.8022,-98.70169,
18.8022,-98.70169,
18.8022,-98.70169,
18.8022,-98.70169,
18.8022,-98.70169,
18.8022,-98.70169,
18.8022,-98.70168,
18.80507,-98.70092,
18.80507,-98.70088,
18.8051,-98.7009,
18.80507,-98.70092,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80508,-98.7009,
18.80614,-98.70092,
18.80614,-98.70088,
18.80617,-98.7009,
18.80614,-98.70092,
18.80615,-98.7009,
18.80615,-98.7009,
18.80615,-98.7009,
18.80615,-98.7009,
